SUBSCRIBER_ID,BNUM_OUT,BNUM_IN,PROD_CNT_MACRO,REV_BUN_MAC,REV_OUT,USAGE_OUT_INT_DUR,USAGE_OUT_OFFNET_DUR,USAGE_OUT_ONNET_DUR,LNE_TENURE,TOPUP_AMT,TOPUP_CNT,CHURN
3056,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,187,-1.0,-1.0,0
3057,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,141,-1.0,-1.0,1
3058,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,69,-1.0,-1.0,0
3059,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,100,-1.0,-1.0,0
3060,25.0,11.0,-1.0,-1.0,14.0,4.0,45.0,43.0,109,18.0,4.0,1
3061,0.0,1.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,150,1.0,1.0,0
3062,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,161,-1.0,-1.0,0
3063,1.0,2.0,0.0,-1.0,0.0,0.0,2.0,0.0,137,-1.0,-1.0,1
3064,7.0,7.0,-1.0,-1.0,3.0,0.0,19.0,2.0,61,3.0,1.0,0
3065,10.0,24.0,-1.0,-1.0,3.0,0.0,0.0,60.0,129,5.0,5.0,0
3066,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,150,-1.0,-1.0,0
3067,0.0,36.0,-1.0,-1.0,0.0,0.0,0.0,0.0,93,-1.0,-1.0,0
3068,0.0,9.0,-1.0,-1.0,0.0,0.0,0.0,0.0,112,-1.0,-1.0,1
3069,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,136,-1.0,-1.0,0
3070,5.0,4.0,-1.0,-1.0,3.0,0.0,17.0,1.0,114,6.0,2.0,0
3071,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,90,-1.0,-1.0,1
3072,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,60,-1.0,-1.0,1
3073,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,74,-1.0,-1.0,1
3074,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,78,-1.0,-1.0,0
3075,22.0,20.0,4.0,11.0,2.0,0.0,2.0,128.0,86,15.0,5.0,0
3076,19.0,18.0,3.0,5.0,0.0,0.0,0.0,51.0,131,5.0,3.0,0
3077,17.0,18.0,0.0,-1.0,5.0,0.0,23.0,17.0,133,7.0,3.0,0
3078,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,141,-1.0,0.0,0
3079,3.0,5.0,1.0,1.0,4.0,0.0,0.0,3.0,112,7.0,4.0,0
3080,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,130,1.0,1.0,0
3081,6.0,6.0,1.0,1.0,0.0,0.0,1.0,119.0,164,1.0,1.0,0
3082,0.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,89,-1.0,-1.0,1
3083,0.0,24.0,0.0,-1.0,0.0,0.0,0.0,0.0,107,-1.0,-1.0,0
3084,0.0,14.0,-1.0,-1.0,0.0,0.0,0.0,0.0,150,-1.0,0.0,1
3085,9.0,5.0,1.0,1.0,0.0,0.0,0.0,32.0,87,-1.0,0.0,1
3086,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,93,-1.0,-1.0,0
3087,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,187,-1.0,-1.0,1
3088,13.0,16.0,-1.0,-1.0,3.0,0.0,0.0,1.0,160,4.0,2.0,0
3089,9.0,20.0,-1.0,-1.0,2.0,0.0,17.0,0.0,102,4.0,1.0,0
3090,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,78,-1.0,-1.0,1
3091,4.0,11.0,-1.0,-1.0,1.0,0.0,3.0,3.0,84,2.0,2.0,0
3092,1.0,5.0,-1.0,-1.0,0.0,0.0,1.0,0.0,162,1.0,1.0,0
